Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents
day-month-year hour:minute:second,Degrees East,Degrees North,QC Code,Degrees Celsius,QC Code,practical salinity unit,QC Code,Micrograms per Liter,QC Code,Nephelometric Turbidity Units,QC Code,millilitres O2 per liter,QC Code,meters,Degrees clockwise from due north,seconds,meters/second,meters/second
Dd-MMM-yyyy HH:mm:ss,deg e,deg n,int,°C,int,PSU,int,ug/L,int,NTU,int,ml/L,int,meters,°,s,m/s,m/s
08-Jan-19 10:00:00,36.99806,-76.08693,1,8.72,1,14.23,1,3.98,1,2.02,1,10.78,1,0.32,80.2,2.9,-53.91,164.51
08-Jan-19 11:00:00,36.99805,-76.08694,1,8.82,1,14.16,1,3.96,1,2.02,1,10.67,1,0.38,71.9,2.9,-31.01,79.97
08-Jan-19 12:00:00,36.99807,-76.08698,1,8.46,1,14.06,1,4.66,1,1.44,1,11.05,1,0.39,74,3.1,22.69,36.89
08-Jan-19 13:00:00,36.99813,-76.08706,1,8.4,1,14.18,1,4.94,1,1.38,1,11.06,1,0.38,70,3.3,67.4,-57.3
08-Jan-19 14:00:00,36.99817,-76.08707,1,8.55,1,14.3,1,4.62,1,1.58,1,10.98,1,0.36,83.2,3.5,141.58,-117.62
08-Jan-19 15:00:00,36.99817,-76.08709,1,8.92,1,14.36,1,5.62,1,2.02,1,10.79,1,0.38,99.4,3.6,231.45,-158.29
08-Jan-19 16:00:00,36.99814,-76.08710,1,8.91,1,14.68,1,4.32,1,1.83,1,10.93,1,0.34,83.8,3.8,268.22,-188.52
08-Jan-19 17:00:00,36.99817,-76.08708,1,8.97,1,15.05,1,3.41,1,1.68,1,11.1,1,0.32,103.5,3.3,208.74,-179.46
08-Jan-19 18:00:00,36.99818,-76.08704,1,9.27,1,14.91,1,5.3,1,1.88,1,11.28,1,0.35,118.9,3.1,174.54,-120.56
08-Jan-19 19:00:00,36.99817,-76.08698,1,9.31,1,14.86,1,5.28,1,1.94,1,11.5,1,0.33,109.7,3,55.8,44.63
08-Jan-19 20:00:00,36.99813,-76.08693,1,9.41,1,15.76,1,4.46,1,1.76,1,10.91,1,0.28,104.8,3.4,-40.61,175.47
08-Jan-19 21:00:00,36.99812,-76.08692,1,9.56,1,14.6,1,6.6,1,1.79,1,11.26,1,0.34,105.4,2.9,-79.13,169.55
08-Jan-19 22:00:00,36.99812,-76.08693,1,9.45,1,13.27,1,5.08,1,1.27,1,11.46,1,0.35,122.6,3.3,-11.12,143.6
08-Jan-19 23:00:00,36.99810,-76.08693,1,9.05,1,12.45,1,6.92,1,1.22,1,12.02,1,0.38,112.1,3.5,-25.46,113.53
09-Jan-19 00:00:00,36.99808,-76.08697,1,8.87,1,12.01,1,7.68,1,1.24,1,12.26,1,0.41,115.5,3.6,-32.08,83.27
09-Jan-19 01:00:00,36.99808,-76.08697,1,8.79,1,12.04,1,8.3,1,1.25,1,12.3,1,0.46,113.9,3.4,-34.47,-2.86
09-Jan-19 02:00:00,36.99815,-76.08705,1,8.82,1,12.43,1,6.48,1,1.28,1,12.06,1,0.52,138.3,3.2,29.65,-146.15
09-Jan-19 03:00:00,36.99817,-76.08704,1,8.86,1,12.71,1,6.12,1,1.19,1,11.89,1,0.56,139.3,3.1,178.37,-163.21
09-Jan-19 04:00:00,36.99822,-76.08703,1,8.92,1,13.29,1,5.28,1,1.22,1,11.61,1,0.52,174.1,2.9,251.06,-123.6
09-Jan-19 05:00:00,36.99821,-76.08698,1,8.98,1,13.72,1,5.05,1,1.27,1,11.4,1,0.58,199.6,3,236.94,-64.18
09-Jan-19 06:00:00,36.99818,-76.08695,1,9.14,1,15.21,1,4.76,1,1.45,1,10.92,1,0.53,241.7,2.7,158.89,68.72
09-Jan-19 07:00:00,36.99810,-76.08691,1,9.1,1,14.7,1,4.74,1,1.33,1,11.08,1,0.49,262.5,2.5,114.67,334.81
09-Jan-19 08:00:00,36.99806,-76.08690,1,8.83,1,13.38,1,4.36,1,1.19,1,11.37,1,0.42,262.9,2.5,-25.03,117.58
09-Jan-19 09:00:00,36.99800,-76.08685,1,8.6,1,12.76,1,4.56,1,1.27,1,11.29,1,0.38,291.1,2.4,-53.73,208.77
09-Jan-19 10:00:00,36.99799,-76.08686,1,8.45,1,12.5,1,4.53,1,1.14,1,11.23,1,0.42,338.9,2.4,-91.04,374.57
09-Jan-19 11:00:00,36.99796,-76.08688,1,8.34,1,12.37,1,4.64,1,1.12,1,11.27,3,0.62,337.7,2.6,-147.75,494.64
09-Jan-19 12:00:00,36.99798,-76.08692,1,8.39,1,12.9,1,5.5,1,1.12,1,11.28,1,0.63,324.6,2.7,-124.97,233.39
09-Jan-19 13:00:00,36.99799,-76.08693,1,8.49,1,14.14,1,6.16,1,1.14,1,11.16,1,0.61,328.6,2.8,-126.82,229.54
09-Jan-19 14:00:00,36.99801,-76.08694,1,8.41,1,13.91,1,4.23,1,1.04,1,11.4,1,0.75,326.9,3.1,-65.03,-4.17
09-Jan-19 15:00:00,36.99805,-76.08701,1,8.4,1,14.91,1,3.22,1,1.04,1,11.23,1,0.83,328.8,3.3,18.84,-146.05
09-Jan-19 16:00:00,36.99811,-76.08695,1,8.54,1,15.2,1,3.07,1,1.12,1,11.18,1,0.75,320,3.3,116.09,-115.95
09-Jan-19 17:00:00,36.99811,-76.08696,1,8.7,1,15.07,1,3.05,1,1.24,1,11.08,1,0.68,317.6,3.2,121.41,-79.67
09-Jan-19 18:00:00,36.99808,-76.08691,1,8.7,1,14.38,1,3.16,1,1.17,1,11.24,1,0.65,310.7,3,107.34,46.94
09-Jan-19 19:00:00,36.99807,-76.08690,1,8.83,1,14.45,1,3.44,1,1.22,1,11.19,1,0.62,304.8,2.8,76.17,162.46
09-Jan-19 20:00:00,36.99805,-76.08685,1,8.84,1,14.65,1,4.32,1,1.22,1,11.31,1,0.54,317,2.6,7.31,198.18
09-Jan-19 21:00:00,36.99804,-76.08686,1,8.57,1,14.03,1,7.38,1,1.12,1,11.58,1,0.52,306.9,2.5,-41.72,313.85
09-Jan-19 22:00:00,36.99803,-76.08688,1,8.45,1,13.93,1,7.57,1,1.1,1,11.63,1,0.46,313.9,2.5,-58.56,158.23
09-Jan-19 23:00:00,36.99801,-76.08690,1,8.45,1,13.74,1,7.84,1,1.1,1,11.71,1,0.4,313.2,2.4,-74.11,207.55
10-Jan-19 00:00:00,36.99798,-76.08693,1,8.36,1,13.85,1,7.66,1,1.15,1,11.59,3,0.78,347.4,2.6,-368.01,501.36
10-Jan-19 01:00:00,36.99796,-76.08690,1,8.27,1,13.6,1,7.94,1,1.19,1,11.46,1,1.09,344.6,3.3,-324.26,506.25
10-Jan-19 02:00:00,36.99797,-76.08692,1,8.2,1,13.61,1,7.09,1,1.15,1,11.35,1,1.09,343.5,3.3,-356.87,381.6
10-Jan-19 03:00:00,36.99797,-76.08692,1,8.15,1,13.6,1,7.02,1,1.16,1,11.3,1,1.07,339.8,3.3,-390.14,396.17
10-Jan-19 04:00:00,36.99802,-76.08692,1,8.19,1,13.98,1,6.74,1,1.2,1,11.21,1,1.2,340.6,3.6,-367.48,372.14
10-Jan-19 05:00:00,36.99802,-76.08691,1,8.18,1,14.2,1,6.88,1,1.24,1,11.13,1,1.11,335.3,3.4,-316.73,382.89
10-Jan-19 06:00:00,36.99798,-76.08690,1,8.11,1,13.94,1,6.63,1,1.34,1,11.11,1,1.17,345,3.4,-343.16,456.64
10-Jan-19 07:00:00,36.99796,-76.08687,1,8.07,1,13.61,1,7.01,3,2.64,1,11.11,1,1.11,346.7,3.4,-371.55,520.4
10-Jan-19 08:00:00,36.99798,-76.08690,1,7.96,1,13.33,1,6.9,3,3.66,1,11.17,1,0.93,348,3.3,-420.03,694.97
10-Jan-19 09:00:00,36.99795,-76.08688,1,7.83,1,12.96,1,6.87,3,9.1,1,11.26,1,0.95,344.3,3.2,-465.42,685.84
10-Jan-19 10:00:00,36.99796,-76.08690,1,7.8,1,12.86,1,7.09,3,20.28,1,11.22,1,0.99,338.9,3.2,-447.76,629.37
10-Jan-19 11:00:00,36.99797,-76.08688,1,7.68,1,12.65,1,6.89,1,16.34,1,11.23,1,0.88,336.4,3,-401.07,503.14
10-Jan-19 12:00:00,36.99795,-76.08688,1,7.65,1,13.12,1,6.69,1,11.03,1,11.06,1,1.01,327.4,3.1,-324.85,318.94
10-Jan-19 13:00:00,36.99803,-76.08691,1,7.59,1,13.22,1,6.78,1,9.01,1,11.03,1,1.12,326,3.3,-182.23,130.05
10-Jan-19 14:00:00,36.99802,-76.08691,1,7.6,1,13.57,1,5.93,1,8.77,1,10.95,1,0.98,323.4,3.4,-96.73,-21.82
10-Jan-19 15:00:00,36.99811,-76.08698,1,7.56,3,11.52,1,4.65,1,5.9,1,11.11,1,0.91,325.8,3.5,94.08,-231.98
10-Jan-19 16:00:00,36.99814,-76.08698,1,7.54,1,13.31,1,3.55,1,5.79,1,11.09,1,0.99,322.1,3.6,217.85,-242
10-Jan-19 17:00:00,36.99814,-76.08698,1,7.64,1,13.27,1,3.39,1,5.66,1,11.13,1,0.92,316.5,3.5,190.89,-159.8
10-Jan-19 18:00:00,36.99815,-76.08696,1,7.84,1,13.61,1,3.88,1,5.02,1,11.09,1,0.99,318,3.5,190.57,-50.82
10-Jan-19 19:00:00,36.99812,-76.08687,1,7.86,1,13.74,1,3.84,1,3.99,1,11.12,1,1.02,316,3.4,162.87,118.39
10-Jan-19 20:00:00,36.99809,-76.08683,1,7.91,1,13.84,1,4.47,1,3.54,1,11.09,1,0.95,319.4,3.3,107.15,235.39
10-Jan-19 21:00:00,36.99804,-76.08686,1,7.8,1,13.41,3,6.61,1,5.77,1,11.06,1,0.92,318.7,3.2,-34.6,344.27
10-Jan-19 22:00:00,36.99803,-76.08689,1,7.58,1,12.87,1,7.08,1,6.61,1,11.27,1,0.85,312.2,3,-194.88,438.82
10-Jan-19 23:00:00,36.99802,-76.08689,1,7.49,1,12.81,1,6.98,1,8.07,1,11.23,1,0.93,315.3,3,-209.39,375.56
11-Jan-19 00:00:00,36.99800,-76.08690,1,7.43,1,12.63,1,7.53,1,14.34,1,11.27,1,0.93,325.2,3,-234.39,372.27
11-Jan-19 01:00:00,36.99800,-76.08689,1,7.37,1,12.51,1,7.15,1,13.14,1,11.25,1,0.92,322.9,3.1,-187.89,190.04
11-Jan-19 02:00:00,36.99799,-76.08692,1,7.32,1,12.62,1,6.54,1,6.35,1,11.19,1,0.86,330.9,3,-78.07,-38.58
11-Jan-19 03:00:00,36.99800,-76.08695,1,7.35,1,13.06,1,6.76,1,6,1,11.09,1,0.84,333.6,3.2,-12.42,-126.21
11-Jan-19 04:00:00,36.99804,-76.08703,1,7.34,1,13.19,1,6.59,1,5.29,1,11.06,1,0.98,341.8,3.5,65.8,-190.11
11-Jan-19 05:00:00,36.99807,-76.08703,1,7.34,3,9.46,1,6.49,1,5.07,3,11.47,1,1.01,346.3,3.7,136.72,-174.35
11-Jan-19 06:00:00,36.99804,-76.08701,1,7.49,3,14.05,1,7.12,1,5.33,3,10.84,1,0.95,339.1,3.5,100.4,-212.15
11-Jan-19 07:00:00,36.99802,-76.08692,1,7.32,1,14.19,1,5.99,1,3.66,1,10.85,1,1.04,338.1,3.7,54.21,-100.87
11-Jan-19 08:00:00,36.99801,-76.08692,1,7.28,1,14.35,1,5.62,1,3.38,1,10.84,1,0.96,338,3.5,35.79,-5.31
11-Jan-19 09:00:00,36.99797,-76.08689,1,7.27,1,14.27,1,6.07,1,3.77,1,10.85,1,0.91,340,3.4,-27.6,145.97
11-Jan-19 10:00:00,36.99798,-76.08688,1,7.12,1,14.04,1,5.66,1,4.21,1,10.97,1,0.89,338.1,3.2,-47.98,249.9
11-Jan-19 11:00:00,36.99800,-76.08687,1,7.02,1,13.66,1,5.98,1,4.3,1,11.04,1,0.81,340.5,3.1,-135.11,343.94
11-Jan-19 12:00:00,36.99799,-76.08687,1,6.9,1,13.32,1,6.17,1,4.24,1,11.08,1,0.85,337.8,3.1,-102.58,249.21
11-Jan-19 13:00:00,36.99801,-76.08690,1,6.87,1,13.35,1,5.95,1,3.71,1,11.08,1,0.83,338,3.2,-86.47,151.98
11-Jan-19 14:00:00,36.99802,-76.08696,1,6.92,1,13.57,1,4.6,1,3.94,1,11.07,1,0.74,338.8,3.2,13.32,-35.48
11-Jan-19 15:00:00,36.99810,-76.08705,1,6.99,1,13.99,1,3.38,1,3.67,1,11.03,1,0.8,353,3.6,158.45,-144.77
11-Jan-19 16:00:00,36.99813,-76.08710,1,7.09,1,15.04,1,2.45,1,2.8,1,10.97,1,0.7,346.6,3.6,271.95,-254.28
11-Jan-19 17:00:00,36.99821,-76.08720,3,7.66,1,17.86,1,4.11,1,2.25,1,10.66,1,0.7,354.3,3.5,264.79,-329.25
11-Jan-19 18:00:00,36.99827,-76.08723,1,7.75,1,18.7,1,2.9,1,1.84,1,10.54,1,0.64,348.5,3.8,267.89,-382.53
11-Jan-19 19:00:00,36.99826,-76.08722,1,7.69,1,19.28,1,3.37,1,1.78,1,10.71,1,0.61,344,3.8,214.81,-267.63
11-Jan-19 20:00:00,36.99827,-76.08719,1,7.54,1,19.17,1,2.75,1,1.84,1,10.81,1,0.54,347.1,3.6,187.73,-117.14
11-Jan-19 21:00:00,36.99826,-76.08717,1,7.48,1,19.61,1,3.55,1,1.8,1,10.74,1,0.43,354.5,3.1,-22.84,10.87
11-Jan-19 22:00:00,36.99818,-76.08722,1,7.37,1,19.69,1,5.29,1,1.82,1,10.79,1,0.4,4.1,2.9,-14.32,55.08
11-Jan-19 23:00:00,36.99819,-76.08716,1,7.15,1,19,1,3.67,1,1.61,1,10.88,1,0.37,14.9,2.8,11.1,85.56
12-Jan-19 00:00:00,36.99817,-76.08714,1,7.18,1,19.51,1,3.61,1,1.58,1,10.8,1,0.37,18.8,2.7,7.9,53.64
12-Jan-19 01:00:00,36.99809,-76.08710,1,7.33,1,17.59,1,4,1,1.92,1,10.91,1,0.47,355,2.6,-65.49,127.32
12-Jan-19 02:00:00,36.99809,-76.08714,1,7.27,1,17.43,1,4,1,1.9,1,10.88,1,0.48,5.3,2.7,-44.02,56.43
12-Jan-19 03:00:00,36.99813,-76.08719,1,7.17,1,17.02,1,3.84,1,1.9,1,10.95,1,0.48,10.4,2.6,51.98,-51.23
12-Jan-19 04:00:00,36.99821,-76.08724,1,7.33,1,18.58,1,3.6,1,1.77,1,10.65,1,0.43,11.6,2.7,181.79,-167.79
12-Jan-19 05:00:00,36.99824,-76.08724,1,7.1,1,21.49,1,3.21,1,1.54,1,10.44,1,0.39,6.8,2.7,185.18,-198.51
12-Jan-19 06:00:00,36.99826,-76.08722,1,7.13,1,19.75,1,3.36,1,1.73,1,10.55,1,0.39,6.8,2.8,233.28,-183.64
12-Jan-19 07:00:00,36.99824,-76.08722,1,7,1,21.45,1,3.12,1,1.62,1,10.49,1,0.37,2.3,2.8,215.37,-153.94
12-Jan-19 08:00:00,36.99821,-76.08724,1,7.21,1,21.36,1,3.43,1,1.29,1,10.49,1,0.43,24.1,2.8,152.35,-157.8
12-Jan-19 09:00:00,36.99822,-76.08723,1,7.13,1,22.01,1,3.13,1,1.57,1,10.5,1,0.55,32,2.9,28.09,-78.32
12-Jan-19 10:00:00,36.99818,-76.08721,1,7.33,1,22.18,1,3.37,1,1.37,1,10.32,1,0.55,30.1,2.9,-1.84,9.02
12-Jan-19 11:00:00,36.99816,-76.08714,1,7.54,1,23.17,1,3.47,1,1.33,1,10.14,1,0.49,33.5,2.8,39.69,111.05
12-Jan-19 12:00:00,36.99815,-76.08713,1,7.52,1,23.19,1,3.38,1,1.31,1,10.11,1,0.46,42.8,2.7,-94.64,137.03
12-Jan-19 13:00:00,36.99816,-76.08715,1,7.41,1,23.06,1,3.8,1,1.35,1,10.18,1,0.46,49.1,2.8,-63.57,109.11
12-Jan-19 14:00:00,36.99817,-76.08715,1,7.15,1,20.27,1,4.1,1,1.91,1,10.45,1,0.41,63.9,2.8,-12.26,42.94
12-Jan-19 15:00:00,36.99816,-76.08719,1,7.15,1,20.05,1,4.72,1,1.88,1,10.51,1,0.39,65.9,2.8,68.27,-56.95
12-Jan-19 16:00:00,36.99755,-76.08793,1,7,1,19.77,1,7.11,1,1.78,1,10.69,1,0.38,70.7,2.7,169.82,-125.05
12-Jan-19 17:00:00,36.99822,-76.08724,1,7.49,3,23.66,1,6.89,1,1.27,1,10.41,1,0.33,55.4,2.6,194.62,-199.48
12-Jan-19 18:00:00,36.99825,-76.08720,1,7.24,3,20.46,3,3.32,1,1.54,1,10.89,1,0.33,49,2.7,156.15,-120.31
12-Jan-19 19:00:00,36.99824,-76.08722,1,6.94,1,17.67,1,6.18,1,1.88,1,11.41,1,0.3,48.9,3,66.61,-71.6
12-Jan-19 20:00:00,36.99829,-76.08716,1,7.05,1,17.4,1,5.3,1,2.06,1,11.41,1,0.29,51.4,3,69.34,55.04
12-Jan-19 21:00:00,36.99825,-76.08713,1,6.91,1,17.1,1,6.13,1,2.42,1,11.53,1,0.33,46.1,2.9,27.67,75.79
12-Jan-19 22:00:00,36.99814,-76.08716,1,6.83,1,17.52,1,6.2,1,2.2,1,11.45,1,0.34,50.9,2.5,-0.51,257.73
12-Jan-19 23:00:00,36.99811,-76.08710,1,6.9,1,19.56,1,5,1,1.93,1,11.09,1,0.42,58,2.6,-173.41,277.6
13-Jan-19 00:00:00,36.99802,-76.08704,1,6.85,1,17.18,1,4.86,1,1.96,1,11.26,1,0.33,76.1,2.5,-119.19,265.11
13-Jan-19 01:00:00,36.99800,-76.08700,1,7.08,1,14.72,1,5.61,1,2.44,1,11.11,1,0.31,80.6,2.6,-72.53,250.99
13-Jan-19 02:00:00,36.99802,-76.08704,1,7.08,1,14.81,1,5.68,1,2.34,1,10.92,1,0.37,86.8,2.6,-137.65,261.4
13-Jan-19 03:00:00,36.99805,-76.08706,1,7.16,1,16.2,1,5.14,1,2.2,1,10.9,1,0.5,76.2,2.6,-193.97,98.57
13-Jan-19 04:00:00,36.99809,-76.08714,1,7.22,1,16.73,1,5.11,1,2.13,1,10.8,1,0.61,69.1,2.7,-155.81,-41.99
13-Jan-19 05:00:00,36.99813,-76.08718,1,7.26,1,19.19,1,4.58,1,1.79,1,10.55,1,0.62,65.6,2.7,10.91,-91.35
13-Jan-19 06:00:00,36.99818,-76.08720,1,7.27,1,19.85,1,4.36,1,1.69,1,10.51,1,0.63,69.1,2.8,76.56,-157.78
13-Jan-19 07:00:00,36.99818,-76.08717,1,7.44,1,18.66,1,4.73,1,1.97,1,10.46,1,0.57,60.8,3,89.1,-142.71
13-Jan-19 08:00:00,36.99818,-76.08712,1,7.3,1,17.6,1,4.62,1,2.03,1,10.65,1,0.6,74.2,3.2,97.63,-70.24
13-Jan-19 09:00:00,36.99815,-76.08710,1,7.28,1,17.31,1,4.64,1,2.04,1,10.69,1,0.72,68.4,3.2,86.62,-31.49
13-Jan-19 10:00:00,36.99806,-76.08706,1,7.36,1,17.35,1,4.81,1,2.07,1,10.6,1,0.76,67.8,3.2,27.87,129.93
13-Jan-19 11:00:00,36.99804,-76.08698,1,7.18,1,15.81,1,4.84,1,2.21,1,10.84,1,0.8,57.4,3.3,-88.31,307.28
13-Jan-19 12:00:00,36.99804,-76.08698,1,7.12,1,15.35,1,4.87,1,2.23,1,10.9,1,0.92,57.8,3.4,-138.1,385.63
13-Jan-19 13:00:00,36.99804,-76.08702,1,6.97,1,16,1,5.66,1,1.98,1,10.98,1,0.95,51.3,3.4,-164.58,365.14
13-Jan-19 14:00:00,36.99803,-76.08703,1,6.91,1,15.67,1,7.11,1,2.01,1,10.93,1,1.01,48.4,3.4,-322.44,264.23
13-Jan-19 15:00:00,36.99802,-76.08708,1,6.87,1,16.11,1,6.6,1,1.91,1,10.98,1,1.14,48.7,3.5,-354.28,67.13
13-Jan-19 16:00:00,36.99806,-76.08718,1,7.14,1,16.95,1,7.49,1,1.95,1,10.7,1,1.26,39.7,3.6,-189.34,-90.26
13-Jan-19 17:00:00,36.99811,-76.08723,1,7.3,1,18.04,1,6.63,1,1.9,1,10.63,1,1.39,44.6,3.9,-13.18,-256.36
13-Jan-19 18:00:00,36.99816,-76.08725,1,7.23,1,17.28,1,7.51,1,1.94,1,10.77,1,1.53,59,4.2,194.69,-377.79
13-Jan-19 19:00:00,36.99817,-76.08728,1,7.29,1,17.2,1,8.09,1,2.01,1,10.85,1,1.66,66.2,4.5,267.53,-310.8
13-Jan-19 20:00:00,36.99820,-76.08725,1,7.44,1,19.44,1,7.07,1,1.77,1,10.67,1,1.63,73.1,4.5,178.09,-311.32
13-Jan-19 21:00:00,36.99822,-76.08722,1,7.39,1,20.87,1,6.06,1,1.59,1,10.65,1,1.67,69.8,4.7,156.26,-96.96
13-Jan-19 22:00:00,36.99819,-76.08722,1,7.4,1,20.69,1,5.72,1,1.58,1,10.68,1,1.65,76,4.9,167.46,-52.75
13-Jan-19 23:00:00,36.99808,-76.08710,1,7.44,1,19.53,1,5.92,1,1.71,1,10.69,1,1.65,71.2,4.8,66.39,33.16
14-Jan-19 00:00:00,36.99801,-76.08697,1,7.5,1,20.33,1,5.3,1,1.87,1,10.53,1,1.55,56.9,4.6,-74.04,227.46
14-Jan-19 01:00:00,36.99796,-76.08693,1,7.42,1,17.47,1,5.23,3,2.43,1,10.71,1,1.54,39.3,4.4,-287.41,469.56
14-Jan-19 02:00:00,36.99797,-76.08693,1,7.49,1,17.92,1,5.07,1,2.93,1,10.52,1,1.74,38.4,4.5,-274.11,588.88
14-Jan-19 03:00:00,36.99797,-76.08693,1,7.31,1,17.11,1,5.23,1,2.78,1,10.72,1,1.8,34.2,4.5,-347.86,404.29
14-Jan-19 04:00:00,36.99799,-76.08698,1,7.12,1,17.1,1,5.63,1,2.84,1,10.75,1,1.79,28.9,4.6,-348.68,309.44
14-Jan-19 05:00:00,36.99798,-76.08702,1,7.05,1,17.88,1,5.66,1,2.69,1,10.72,1,1.8,40.2,4.8,-308.86,165
14-Jan-19 06:00:00,36.99793,-76.08704,1,7.25,1,18.99,1,5.57,1,3.26,1,10.46,1,1.85,28.1,4.8,-206.63,-4.9
14-Jan-19 07:00:00,36.99797,-76.08706,1,7.25,1,19.04,1,5.55,1,3.24,1,10.46,1,1.76,34.1,4.9,-79.63,-61.05
14-Jan-19 08:00:00,36.99794,-76.08704,1,7.19,1,18.79,1,5.64,1,3.15,1,10.51,1,1.67,34.4,4.7,19.93,44.11
14-Jan-19 09:00:00,36.99794,-76.08700,1,7.11,1,18.8,1,5.39,1,3.08,1,10.56,1,1.71,24.8,4.8,-13.28,74.11
14-Jan-19 10:00:00,36.99795,-76.08693,1,6.99,1,17.97,1,5.52,1,3.05,1,10.68,1,1.69,35.4,4.8,-13.09,171.18
14-Jan-19 11:00:00,36.99799,-76.08691,1,7.09,1,18.75,1,5.16,1,3.57,1,10.55,1,1.51,34.2,4.4,-43.05,356.63
14-Jan-19 12:00:00,36.99796,-76.08689,1,7.11,1,20.23,1,4.59,1,3.37,1,10.47,1,1.48,32.2,4.4,-231.81,453.33
14-Jan-19 13:00:00,36.99800,-76.08690,1,7.21,1,21.11,1,5.44,3,4.82,1,10.36,1,1.31,44.5,4.4,-298.45,486.99
14-Jan-19 14:00:00,36.99801,-76.08690,1,7.2,1,20.95,1,6.17,1,5.46,1,10.33,1,1.35,38.4,4.3,-230.66,370.32
14-Jan-19 15:00:00,36.99795,-76.08693,1,7.26,1,21.98,1,5.01,1,4.86,1,10.29,1,1.27,45.1,4.3,-246.47,238.82
14-Jan-19 16:00:00,36.99797,-76.08700,1,7.23,1,22.04,1,4.45,1,4.47,1,10.36,1,1.41,46.7,4.5,-174.04,132.13
14-Jan-19 17:00:00,36.99797,-76.08706,1,7.15,1,22.48,1,4.57,1,3.75,1,10.47,1,1.42,50.2,4.7,-122.52,-22.47
14-Jan-19 18:00:00,36.99805,-76.08723,3,6.64,1,21.51,1,3.89,1,2.87,3,10.92,1,1.34,45.1,4.6,-161.94,-236.55
14-Jan-19 19:00:00,36.99809,-76.08725,1,6.57,1,21.4,1,4.4,1,3.19,1,10.97,1,1.28,50.8,4.9,0.5,-311.11
14-Jan-19 20:00:00,36.99814,-76.08721,3,7.12,4,15.27,1,5.74,1,3.74,1,11.17,1,1.21,41.2,4.6,107.48,-249.95
14-Jan-19 21:00:00,36.99812,-76.08720,1,7.21,4,21.3,1,5.42,1,4.04,3,10.48,1,1.15,46.8,4.6,179.86,-86.94
14-Jan-19 22:00:00,36.99808,-76.08714,1,7.15,1,21.56,1,5.34,1,3.78,1,10.5,1,1.09,41.3,4.4,104.08,-18.3
14-Jan-19 23:00:00,36.99803,-76.08710,1,7.07,1,21.45,1,5.32,1,3.71,1,10.52,1,1.02,57,4.6,13.08,88.54
15-Jan-19 00:00:00,36.99802,-76.08705,1,6.97,1,21.51,1,4.56,1,3.48,1,10.45,1,0.88,61.7,4.4,-19.77,268.58
15-Jan-19 01:00:00,36.99799,-76.08696,1,6.95,1,22.17,1,5.08,1,3.51,1,10.55,1,0.9,70.8,4.5,-28.4,308.7
15-Jan-19 02:00:00,36.99795,-76.08700,1,6.41,1,20.04,1,5.07,1,2.52,1,10.97,1,0.82,80,4.5,-100.91,245.95
15-Jan-19 03:00:00,36.99796,-76.08698,1,6.19,1,17.35,1,5.24,1,3.01,1,11.13,1,0.85,78.8,4.7,-76.89,224.39
15-Jan-19 04:00:00,36.99800,-76.08700,1,6.07,1,16.52,1,5.45,1,3.11,1,11.21,1,0.86,80,4.3,-105.4,170.45
15-Jan-19 05:00:00,36.99799,-76.08704,1,5.99,1,16.18,1,5.64,1,3.12,1,11.28,1,0.97,70.7,4.5,-60.26,30.64
15-Jan-19 06:00:00,36.99804,-76.08709,1,5.94,1,16.44,1,5.56,1,2.92,1,11.26,1,1,72,4.8,100.33,-94.89
15-Jan-19 07:00:00,36.99809,-76.08715,1,5.87,1,17.35,1,5.22,1,2.61,1,11.23,1,1.01,75.3,5.4,153.97,-148.65
15-Jan-19 08:00:00,36.99805,-76.08717,1,5.7,3,21.22,1,4.9,1,2.99,1,11.05,1,0.82,63.9,4.9,74.58,-181.22
15-Jan-19 09:00:00,36.99814,-76.08718,1,6.26,1,21.57,1,4.37,1,2.92,1,10.69,1,0.83,61.6,5.3,174.84,-202.31
15-Jan-19 10:00:00,36.99813,-76.08712,1,6.2,1,21.46,1,4.59,1,2.88,1,10.76,1,0.8,64.6,4.9,189.05,-207.9
15-Jan-19 11:00:00,36.99811,-76.08709,1,5.97,1,20.09,1,4.62,1,2.5,1,10.91,1,0.74,57.1,4.5,162.82,-93.44
15-Jan-19 12:00:00,36.99806,-76.08698,1,6.01,1,21.29,1,4.65,1,2.57,1,10.87,1,0.67,47.5,3.8,125.87,77.05
15-Jan-19 13:00:00,36.99800,-76.08693,1,5.85,1,21.31,1,5.15,1,2.47,1,10.93,1,0.66,54.2,3.8,8.82,184.79
15-Jan-19 14:00:00,36.99799,-76.08695,1,5.77,3,17.54,3,3.14,1,2.64,1,11.22,1,0.63,52.6,3.7,-29.78,200.27
15-Jan-19 15:00:00,36.99795,-76.08692,1,5.86,1,16.48,1,2.62,1,2.72,1,11.32,1,0.64,51.1,3.5,-84.36,233.37
15-Jan-19 16:00:00,36.99796,-76.08696,1,5.87,1,15.54,1,2.69,1,3.01,1,11.44,1,0.64,51.9,3.5,-106.58,186.76
15-Jan-19 17:00:00,36.99795,-76.08699,1,5.86,1,14.84,1,3.44,1,3.01,1,11.63,1,0.75,36.1,3.3,-86.95,197.83
